NodeA,NodeB,Type
50908018,50130302,Follow
50919109,50130302,Follow
50930505,50130302,Follow
50933736,50130302,Follow
50937150,50130302,Follow
50937191,50130302,Follow
50948262,50130302,Follow
50975030,50130302,Follow
51019351,50130302,Follow
51054318,50130302,Follow
51059127,50130302,Follow
51087631,50130302,Follow
51091002,50130302,Follow
51106340,50130302,Follow
51140131,50130302,Follow
51165635,50130302,Follow
51184174,50130302,Follow
51196822,50130302,Follow
51221853,50130302,Follow
51238215,50130302,Follow
51239095,50130302,Follow
51245082,50130302,Follow
51257550,50130302,Follow
51267359,50130302,Follow
51284330,50130302,Follow
51297885,50130302,Follow
51304503,50130302,Follow
51316824,50130302,Follow
51324119,50130302,Follow
51334442,50130302,Follow
51339083,50130302,Follow
51365429,50130302,Follow
51383958,50130302,Follow
51389252,50130302,Follow
51394523,50130302,Follow
