NodeA,id,Type
2985435,97069,mention
101868,224306,mention
101868,224306,mention
1243266,224306,mention
491567,224306,mention
20024924,16184819,mention
20024924,16184819,mention
20024924,16184819,mention
20024924,16184819,mention
20024961,13949894,mention
30270213,13949894,mention
30270213,13949894,mention
30270213,13949894,mention
30270213,13949894,mention
36277950,27352118,mention
36277950,25108731,mention
13733661,4911664,mention
3247910,313537,mention
5345067,4769795,mention
5345067,4769795,mention
5345067,4031037,mention
10063697,10766632,mention
15306587,7687919,mention
13733801,18015917,mention
43093945,4620611,mention
2723779,1955291,mention
8753091,4586114,mention
8753091,4586114,mention
8753091,4586114,mention
8753091,4586114,mention
8753091,4586114,mention
8753091,4586114,mention
8753091,4586114,mention
8753091,4586114,mention
4651449,4586114,mention
9668830,4586114,mention
8753091,12669906,mention
8753091,12669906,mention
21073896,20347616,mention
20321188,20347616,mention
1151020,30508,mention
409344,30508,mention
20549836,6772800,mention
20549836,6772800,mention
12430396,6772800,mention
19325211,6772800,mention
9894334,6772800,mention
5729819,6772800,mention
21469537,6772800,mention
35229952,26104605,mention
43194869,26104605,mention
35229952,30064716,mention
35229952,30064823,mention
4297009,36482764,mention
17730609,36482764,mention
14600889,36482764,mention
9668961,36482764,mention
31297869,50018,mention
27679426,50018,mention
7293908,50018,mention
3772804,2253335,mention
2781726,2253335,mention
2781726,2253335,mention
2286274,2253335,mention
2286274,2253335,mention
102849,16592,mention
199295,16592,mention
17552135,16592,mention
102849,3769,mention
12174118,3769,mention
10863715,3769,mention
1981554,3769,mention
26055121,15497747,mention
41259479,9580670,mention
41259479,9037161,mention
9580670,9037161,mention
16880108,41796891,mention
1413650,35902,mention
15307284,975724,mention
11715219,975724,mention
21598778,21571095,mention
21488189,21571095,mention
12423762,8581423,mention
12423762,8581423,mention
42832502,23672594,mention
33395333,9086413,mention
103054,16935226,mention
103054,16935226,mention
103054,16935226,mention
103054,16935226,mention
103054,16935226,mention
4035252,53918,mention
5345994,9608984,mention
521525,9608984,mention
4297443,28648,mention
8753899,53177,mention
8753899,53177,mention
31036150,5683380,mention
29263500,5683380,mention
29263500,5683380,mention
29813116,5683380,mention
16772277,5683380,mention
13734669,661385,mention
13036063,661385,mention
13472554,7134503,mention
13472554,7134503,mention
25269125,21279835,mention
20574095,21279835,mention
20574095,21279835,mention
25269125,20574095,mention
20601288,20574095,mention
31615229,20574095,mention
32609181,32486289,mention
28414925,22105376,mention
28414925,22105376,mention
32090079,22105376,mention
32090079,22105376,mention
31307077,22105376,mention
31307077,22105376,mention
30031889,22105376,mention
30031889,22105376,mention
28533091,22105376,mention
28414925,13539138,mention
32090079,13539138,mention
31307077,13539138,mention
20829003,13539138,mention
20829003,13539138,mention
20829003,13539138,mention
20829003,13539138,mention
20829003,13539138,mention
20829003,13539138,mention
30031889,13539138,mention
14368802,13539138,mention
20026341,7593724,mention
20026341,3469977,mention
29987823,3809532,mention
6759236,3809532,mention
17929255,38843634,mention
17929255,38843634,mention
17929255,38843634,mention
17929255,38843634,mention
10664358,38843634,mention
889939,1157878,mention
889939,1157878,mention
16094339,16739613,mention
30512288,19820989,mention
41025585,19820989,mention
27971872,19820989,mention
12564049,19820989,mention
33920163,23683501,mention
8492232,5398425,mention
10327257,13001691,mention
10882881,13001691,mention
12226287,13001691,mention
11762980,13001691,mention
26055963,11461596,mention
26055963,11461596,mention
10892138,11461596,mention
12228104,11461596,mention
12228104,11461596,mention
12228104,11461596,mention
42922792,11461596,mention
42922792,11461596,mention
42922792,11461596,mention
12054678,11461596,mention
26055963,11521866,mention
26055963,13670890,mention
628036,366192,mention
628036,366192,mention
29726052,221494,mention
4036049,167022,mention
10664358,167022,mention
4146751,167022,mention
17929756,60462,mention
17929756,60462,mention
13735453,37259169,mention
33134131,30216525,mention
30250659,19453853,mention
34032589,19453853,mention
27744693,19453853,mention
22802617,19453853,mention
21075733,22026257,mention
31823681,12079439,mention
13756663,12079439,mention
21893843,12079439,mention
36600684,12079439,mention
15637163,12079439,mention
15190681,12079439,mention
31037286,13532944,mention
1415022,292366,mention
31823738,13703170,mention
31823738,22094449,mention
31823738,7525618,mention
10634037,22094449,mention
10634037,7525618,mention
32872374,11402504,mention
32933191,11402504,mention
32872374,28258315,mention
30284129,28258315,mention
30284129,28258315,mention
32933191,28258315,mention
31397270,28258315,mention
32872374,8944718,mention
32933191,8944718,mention
32430741,8944718,mention
16881664,28308341,mention
12230834,28308341,mention
628851,85313,mention
11159430,85313,mention
21862536,15408047,mention
19598283,15408047,mention
10852542,1619464,mention
891142,6197,mention
43358482,3177440,mention
43358482,11718637,mention
6658403,391109,mention
27367800,1710214,mention
27367800,1710214,mention
27392494,1710214,mention
44562047,1710214,mention
30513547,6035271,mention
30513547,30508301,mention
21468541,6035271,mention
21468541,30508301,mention
19765712,19220023,mention
19765712,20859682,mention
17406434,17078843,mention
10328654,1501733,mention
10328654,10352904,mention
12163667,7920368,mention
12163667,7920368,mention
1940096,1838223,mention
1940096,1838223,mention
1415887,3109026,mention
17970235,3109026,mention
17930982,6680608,mention
24529379,6680608,mention
17988899,6680608,mention
5085972,229082,mention
23436131,22049224,mention
23556268,22049224,mention
23556268,22049224,mention
23556268,22049224,mention
23556268,22049224,mention
29203309,30281719,mention
29203309,30281719,mention
30622444,30281719,mention
30622444,30281719,mention
3775340,26584327,mention
33659792,25678696,mention
14523341,4596468,mention
29468651,4596468,mention
14792949,4596468,mention
15090192,4596468,mention
20606608,4596468,mention
28247270,4596468,mention
29203416,29412779,mention
15589097,29412779,mention
15589097,29412779,mention
36591453,29412779,mention
18006157,29412779,mention
18081870,29412779,mention
18081870,29412779,mention
16358409,16427973,mention
16358409,204141,mention
143831,16427973,mention
143831,204141,mention
6195209,16427973,mention
6195209,204141,mention
10409752,16427973,mention
10409752,204141,mention
1037993,16427973,mention
1037993,204141,mention
10067004,9794238,mention
105558,105683,mention
105619,29464,mention
10944640,29464,mention
12950677,10799422,mention
12950677,3033934,mention
9018576,3845088,mention
9018576,3845088,mention
6134995,15602580,mention
3513661,2561530,mention
3513661,843858,mention
1416516,5802374,mention
12950867,18211895,mention
10634037,18211895,mention
12950867,13465238,mention
23436677,14082315,mention
27392494,14082315,mention
27630986,26024075,mention
892310,3263294,mention
892310,4390449,mention
892310,12875172,mention
892318,93027,mention
21601795,3168128,mention
21601795,3168128,mention
21601795,3168128,mention
14786181,11240987,mention
40738506,40388014,mention
40738506,40388014,mention
7184108,1906620,mention
42835724,18510390,mention
26092199,18510390,mention
31397390,18510390,mention
31397390,18510390,mention
22537725,18510390,mention
42835724,40924683,mention
42835724,11385430,mention
15953713,11385430,mention
1417033,6399548,mention
1417033,6399548,mention
1417033,6399548,mention
1417033,6399548,mention
13621729,6399548,mention
13621729,6399548,mention
13621729,6399548,mention
13621729,6399548,mention
27631475,27668666,mention
11640712,4185,mention
38117273,19209220,mention
38117273,7167992,mention
19007344,19209220,mention
19007344,7167992,mention
4883410,19209220,mention
4883410,7167992,mention
18298868,19209220,mention
18298868,7167992,mention
19505156,19216633,mention
42836035,25250053,mention
36584727,25250053,mention
14262369,14349318,mention
33923184,6967282,mention
42836283,6967282,mention
42836283,6967282,mention
7203704,6967282,mention
7203704,6967282,mention
35807052,6967282,mention
33237374,6967282,mention
10999737,6967282,mention
10999737,6967282,mention
8116836,6967282,mention
106664,106807,mention
3514548,19724343,mention
5356927,19724343,mention
10330299,3536691,mention
10330299,3536691,mention
21340369,13585180,mention
29466859,29466869,mention
29466859,29466869,mention
29466869,29466859,mention
12951810,2857112,mention
17932566,9707933,mention
28200717,9707933,mention
28488666,9707933,mention
1155356,17494341,mention
1155356,17494341,mention
1155356,17494341,mention
1155356,17494341,mention
1155356,17494341,mention
1155356,15643041,mention
22158620,15643041,mention
2466165,4148191,mention
30253505,30337752,mention
24307392,30337752,mention
30253505,12239233,mention
30525335,12239233,mention
14064693,12239233,mention
5612012,5540823,mention
5612012,5540823,mention
5612012,5540823,mention
5612012,5540823,mention
5612012,5540823,mention
5612012,5540823,mention
5612012,5540823,mention
5612012,5540823,mention
2728465,869661,mention
107069,25803,mention
107069,76407,mention
9806401,5391848,mention
9806401,5391848,mention
9806401,5391848,mention
9806401,5391848,mention
9806401,5391848,mention
15835759,11187206,mention
15835759,11187206,mention
15835759,11187206,mention
15835759,11187206,mention
15835759,11187206,mention
15835759,11187206,mention
27632242,19483479,mention
32395935,19483479,mention
19838715,19483479,mention
20157485,19483479,mention
14262937,30646,mention
16422473,30646,mention
16422473,30646,mention
32613041,31094052,mention
32613041,30872132,mention
6923170,9315126,mention
10593215,7302470,mention
19598283,7302470,mention
32351179,11357058,mention
15071272,11357058,mention
20617857,11357058,mention
9806802,664366,mention
10331091,9311499,mention
32351218,29540673,mention
31129562,29540673,mention
31970968,29540673,mention
13476918,3389558,mention
25347055,3389558,mention
14001222,9010078,mention
13616023,9010078,mention
4564114,9868262,mention
14263493,9848144,mention
5088455,6839397,mention
5088455,6839397,mention
5088455,6839397,mention
7199919,6839397,mention
7199919,6839397,mention
7199919,6839397,mention
7199919,6839397,mention
7199919,6839397,mention
7199919,6839397,mention
7199919,6839397,mention
5088455,7199919,mention
5088455,1888048,mention
32351504,28713133,mention
7447918,6964116,mention
7447918,6964116,mention
30888326,6964116,mention
11380130,2417894,mention
7448022,7525421,mention
10664358,7525421,mention
5350905,8137228,mention
22128148,22087956,mention
20850172,22087956,mention
9283125,162034,mention
386063,162034,mention
386063,162034,mention
6399560,536165,mention
12997719,536165,mention
27176378,536165,mention
209233,536165,mention
7848989,536165,mention
4188637,536165,mention
32351874,22004228,mention
32351874,22004228,mention
3253894,3325602,mention
3253894,3325602,mention
3253894,3325602,mention
3253894,3329350,mention
15050482,3928906,mention
27158892,3928906,mention
7060849,3928906,mention
8234804,698018,mention
8038310,698018,mention
33662786,11519277,mention
12789632,11519277,mention
18982749,357159,mention
29468651,8115798,mention
14792949,8115798,mention
15090192,8115798,mention
20606608,8115798,mention
28247270,8115798,mention
6924338,7538799,mention
6924338,7538799,mention
6924338,7538799,mention
32352387,10152368,mention
32352387,10152368,mention
9057368,10152368,mention
19613137,10152368,mention
19613137,10152368,mention
19613137,10152368,mention
8497355,10272807,mention
9808088,4928076,mention
12429538,16296852,mention
6138097,11159344,mention
29731192,30137903,mention
4303414,3769333,mention
136742,3769333,mention
30898814,3769333,mention
4303414,143441,mention
5365132,143441,mention
9659722,143441,mention
30898814,143441,mention
4303414,86267,mention
9327131,86267,mention
30898814,86267,mention
4303414,6448081,mention
30898814,6448081,mention
7061189,6448081,mention
4303414,7061189,mention
30898814,7061189,mention
4303414,839894,mention
30898814,839894,mention
4303414,30440130,mention
4303414,6677501,mention
30898814,30440130,mention
30898814,6677501,mention
4303414,26365676,mention
9659722,26365676,mention
30898814,26365676,mention
18082390,26365676,mention
18197130,12810073,mention
22712752,12810073,mention
22976855,12810073,mention
28488661,12810073,mention
29807089,12810073,mention
13364914,12810073,mention
13365100,12810073,mention
5876364,5402577,mention
110749,5402577,mention
